20190513	
20190510	
20190509	
20190508	
20190507	600265  600301  600536  600539  600608  600696  600785  603033  603041  603199  603388  603600      48    2395  300371  300417  300483  300530
20190506	600088  600536
20190430	2600  300593
20190429	600128  600190  600215  600250  600257  600262  600289  600301  600371  600461  600475  600488  600537  600576  600595  600683  600706  600784  600791  600805  600843  600880  601518  601567  601595  601900  601908  603015  603020  603033  603050  603088  603099  603177  603178  603186  603335  603556  603569  603603  603738  603933  603936  603991      17      32     570     913     978    2053    2058    2218    2220    2248    2272    2334    2339    2351    2374    2452    2578    2592    2637    2654    2671    2786    2817    2849    2857  300049  300138  300151  300208  300219  300264  300265  300277  300283  300286  300330  300332  300341  300409  300515  300521  300528  300547  300557  300565  300592  300593  300629  300652  300658  300660
20190426	600086  600103  600127  600139  600240  600241  600242  600243  600246  600249  600262  600272  600280  600287  600289  600317  600319  600358  600371  600416  600475  600488  600520  600527  600558  600562  600595  600605  600634  600647  600701  600714  600747  600780  600784  600819  600843  600847  600857  600883  600889  600898  600982  601199  601388  601500  601518  601567  601595  601900  601908  603020  603021  603029  603039  603040  603078  603088  603096  603099  603100  603116  603139  603159  603186  603189  603199  603223  603239  603258  603269  603286  603305  603316  603319  603335  603358  603380  603388  603429  603488  603556  603569  603580  603600  603603  603615  603626  603633  603668  603690  603717  603738  603757  603797  603811  603818  603838  603839  603855  603861  603869  603903  603918  603933  603936  603955  603988  603989  603991       5      32     403     428     430     502     504     523     526     573     612     662     711     719     782     798     892     972     978    2018    2021    2053    2062    2096    2134    2144    2150    2159    2160    2164    2204    2209    2220    2246    2260    2291    2295    2306    2331    2339    2351    2363    2379    2403    2420    2438    2453    2469    2484    2494    2519    2591    2592    2598    2604    2613    2616    2623    2633    2651    2654    2678    2685    2686    2691    2698    2706    2724    2735    2738    2743    2771    2791    2801    2820    2843    2850    2853    2860    2875    2876  300013  300023  300029  300061  300062  300095  300111  300120  300138  300143  300150  300151  300154  300160  300163  300167  300179  300201  300208  300218  300219  300224  300243  300246  300264  300283  300289  300293  300298  300305  300306  300314  300318  300329  300330  300346  300354  300363  300371  300381  300398  300399  300402  300407  300409  300436  300460  300473  300485  300486  300491  300499  300507  300512  300515  300516  300517  300518  300521  300526  300528  300533  300541  300546  300547  300549  300555  300557  300563  300565  300571  300576  300581  300591  300592  300600  300606  300610  300613  300615  300619  300621  300623  300625  300626  300629  300640  300641  300649  300650  300655  300656  300672  300681
20190424	600074  600086  600242  600249  600255  600321  600408  600421  600517  600538  600595  600610  600634  600774  600992  603022  603023  603196  603315  603456  603578  603586  603989  603998     428     585     897     971     972    2018    2021    2164    2333    2363    2613    2616    2651    2708    2871  300062  300143  300194  300218  300293  300306  300318  300363  300381  300431  300437  300460  300462  300481  300501  300555  300600  300629
20190423	600069  600112  600193  600242  600243  600255  600396  600408  600517  600538  600560  600595  600629  600712  600726  600774  600889  601038  601599  603022  603023  603037  603040  603111  603189  603197  603200  603239  603258  603286  603316  603358  603456  603603  603633  603656  603690  603778  603838  603887  603990  603998      10      96     428     585     587     892     897     899     972    2034    2072    2143    2160    2164    2200    2207    2259    2270    2333    2420    2487    2613    2651    2724    2732    2771    2806    2819    2848    2871  300042  300062  300071  300119  300143  300155  300216  300270  300293  300306  300309  300318  300320  300363  300385  300393  300427  300431  300432  300437  300462  300464  300478  300481  300491  300501  300511  300530  300533  300557  300592  300648  300656  300660
20190422	600396  600408  600526  600560  603197  603200  603633  603656  603828  603998     897    2143    2164    2200    2207  300385  300437  300443  300478  300481  300511
20190419	600396  600560  600576  600629  600726  603197  603200  603456  603633  603656  603667  603703  603828     737     767     897    2143    2199    2289    2290    2330    2587    2590    2595    2613    2616    2763    2823  300318  300443  300478  300511  300521  300630
20190418	600186  600687  603389  603520  603633      10     622    2143    2290    2423    2435    2517  300521
20190417	600086  600131  600146  600589  600613  600614  600816  601519  603000     727     859    2143    2668    2689  300175  300227  300379  300474
20190416	600063  600086  600109  600126  600141  600146  600160  600162  600167  600172  600179  600230  600231  600295  600313  600352  600532  600552  600596  600614  600707  600711  600776  600810  600816  600837  600881  600894  600898  601003  601208  601519  601608  601700  601881  601969  603058  603098  603100  603165  603239  603416  603566  603612  603626  603660  603996      23      60     426     488     536     584     612     681     727     739     783     859     933     973     996    2007    2045    2092    2095    2111    2160    2314    2326    2340    2348    2365    2378    2403    2407    2420    2423    2432    2455    2551    2565    2588    2600    2632    2657    2668    2672    2689    2709    2762    2842  300008  300054  300057  300061  300107  300120  300128  300210  300221  300227  300256  300272  300281  300298  300314  300368  300379  300388  300389  300400  300423  300424  300433  300439  300463  300482  300512  300532  300554  300555  300581  300585  300587  300612  300618  300642  300655  300677
20190415	600109  600614  600707  600776  600837  601208  601700  601881  603098  603383  603416  603612  603618  603996      14      50     426     536     859     973    2045    2049    2092    2157    2565    2579    2600    2657    2668    2689  300057  300120  300128  300221  300227  300281  300298  300395  300400  300512  300566  300575  300655
20190412	600088  600238  600446  600707  600837  600880  601208  603007  603100  603138  603315  603383  603501  603738  603996      23      32     786     893    2036    2045    2138    2273    2358    2405    2600    2610    2636    2657    2689    2769  300128  300207  300221  300227  300303  300327  300369  300399  300400  300512  300567  300593
20190411	600088  600707  600837  601881  603383     409    2358
20190410	409  2370
20190403	2017  300370
20190329	600242  600462  600734     760     868  300090  300216
20190328	600242  600462     760     868  300090  300216
20190326	600311  600698  603196     536     587     760    2231    2243    2354    2575  300087  300090  300216
20190322	600165  600218  600242  600311  603042     760     859    2175    2236    2417    2451    2567    2575    2692    2733    2761    2870    2875  300018  300069  300071  300087  300100  300173  300313  300328  300370  300514  300545  300675
20190321	600218  600311  603389    2451    2575    2806    2862  300087  300328  300370  300413  300514
20190319	600462  600532     409     572     835    2052    2089    2420    2575    2778    2875  300090  300328  300582
20190318	600242  600247  600375  600462  603186     409    2112  300085  300090  300278  300279  300281  300538  300582
20190315	600240  600242  600375  600462  600666  603690  603778  603986     409     506     663     971    2030    2292    2333    2374    2488    2519    2622  300085  300090  300093  300100  300130  300152  300156  300160  300216  300278  300279  300287  300370  300379  300419  300424  300431  300462  300582  300672
20190314	600107  600331  603239     506     509     820     835    2143    2333    2420    2622  300085  300090  300116  300152  300156  300424
20190313	600331  600462  600525  600531  600890  603239  603959     506     576     820    2143    2343    2622    2652  300116  300130  300152  300278  300379  300424
20190312	600331    2343    2596  300424  300612
20190311	600061  600117  600291  600681  600816  600958  601377  601788  601881  603383  603959     150     529     536     783     957    2289    2343    2423    2596    2600  300059  300424  300612
20190307	600584    2192    2356  300370
20190306	600584    2192    2356    2384    2387  300136
20190305	
20190304	600584  603986    2456  300136
20190301	600584     792    2343  300410
20190227	600172  600604     897    2143    2192    2234    2458    2607    2836  300085
20190226	603000  603986    2012    2192    2288    2456    2836  300013  300612
20190225	603000    2192    2456
20190222	2192
20190221	2192
20190220	
20190219	
20190218	
20190215	
20190214	601700
20190213	601700
20190212	601700
20190211	601700
20190201	2243
20190131	
20190130	
20190129	
20190128	
20190125	
20190124	
20190123	
20190122	
20190121	2689  2843
20190118	600831
20190117	600831
20190116	2446
20190115	
20190114	601700
20190111	
20190110	2259
20190109	
20190108	
20190107	
20190104	
20190103	
20190102	
20181228	
20181227	
20181226	600824
20181221	
20181220	
20181219	
20181218	
20181217	600604  600695    2708
20181214	600053  600604  600635  600695     622    2575    2708
20181213	600053  600128  600235  600604  600695    2575
20181212	600053  600128  600695     622
20181211	
20181210	600128  600235
20181207	600128     622    2054  300505
20181206	603718    2054  300069  300505
20181205	
20181204	
20181203	600280  603718
20181130	600280  603718  300069
20181129	
20181128	
20181127	600604
20181126	300145
20181123	
20181122	
20181121	533     727    2027    2189    2326  300110
20181120	600738  603888      78     150  300110
20181113	
20181112	
20181109	
20181108	
20181107	
20181106	
20181105	
20181102	
20181101	
20181031	
20181030	
20181029	
20181026	300104
20181025	600297  603399     760    2828  300168  300540
20181024	600297  600789  300392  300540
20181023	600604     151    2430  300116  300392  300616
20181022	600562      66    2213    2278  300116  300392
20181019	
20181018	
20181017	
20181016	
20181015	
20181012	971
20181011	603111
20181010	
20181009	
20181008	
20180928	
20180927	
20180926	600397
20180925	
20180921	
20180920	
20180919	
20180918	
20180917	971
20180914	
20180913	
20180912	
20180911	
20180910	600810
20180907	
20180906	
20180905	600779     971
20180904	2504
20180903	
20180831	2278
20180830	2278
20180829	
20180828	2278
20180827	2278
20180824	636  2504
20180823	603699     636
20180822	636  300668
20180821	
20180820	
20180817	
20180816	
20180815	
20180814	
20180813	
20180810	
20180809	2211  2418
20180808	
20180807	
20180806	2164
20180803	2164  2178
20180802	603085    2164
20180801	2164
20180731	510
20180730	600536  603111  603566  300540  300604
20180727	600238  600536    2211    2333    2368    2826  300365  300483  300540
20180726	
20180725	600532
20180724	
20180723	600209
20180720	600209
20180719	600209
20180718	
20180717	
20180716	300162
20180713	300162
20180712	
20180711	600209
20180710	
20180709	
20180706	
20180705	
20180704	
20180703	
20180702	
20180629	
20180628	
20180627	
20180626	
20180625	
20180622	
20180621	
20180620	300168
20180619	600841     952    2795  300519
20180615	603189  300519  300611
20180614	603085
20180613	
20180612	
20180611	2648
20180608	300487
20180607	
20180606	
20180605	
20180604	
20180601	600555
20180531	
20180530	
20180529	2320
20180528	2235    2795  300663
20180525	2742  300487
20180524	2742  300487
20180523	2742
20180522	
20180521	
20180518	
20180517	601700
20180516	
20180515	
20180514	2178
20180511	600355
20180510	
20180509	
20180508	
20180507	
20180504	603269
20180503	
20180502	
20180427	
20180426	
20180425	
20180424	
20180423	
20180420	
20180419	2320
20180418	
20180417	2783
20180416	603269
20180413	603269
20180412
