20210520	
20210519	2647
20210518	603518
20210517	603518     150     606
20210514	603518     150     606     928
20210513	601038  603518     928
20210512	603518     928
20210511	928
20210507	
20210506	
20210430	
20210429	673
20210428	601798  603126     673
20210427	300234
20210426	2269
20210423	
20210422	2774
20210421	
20210420	
20210419	151
20210416	151   617  2534
20210415	617  300385
20210414	600565
20210413	300546
20210412	600714     606  300546
20210409	600225  600576  600714  603988  300546
20210408	662
20210407	
20210406	2366
20210402	2366  300178
20210401	2366  300178
20210331	300178
20210330	
20210329	600701
20210326	2532
20210325	600722    2532
20210324	662
20210323	662
20210322	662
20210319	
20210318	
20210317	600191     523
20210316	600191     523  300449  300598
20210315	300038
20210311	300064
20210310	300064
20210309	600086  603665  300118
20210308	300118
20210305	600179  300118
20210304	600179  300038
20210303	300038
20210302	
20210301	
20210226	
20210225	
20210224	
20210223	
20210219	
20210218	
20210210	
20210209	
20210208	
20210205	
20210204	
20210203	
20210202	600291  300390
20210201	600291    2750  300038
20210129	300038  300312
20210128	300038
20210121	
20210120	
20210119	
20210118	
20210115	600179
20210114	600257     923  300087
20210113	923  2149
20210112	
20210111	601899    2149
20210108	
20210107	600290  600707
20210106	
20210105	
20210104	2096  2501
20201231	2096  2501  2759
20201230	2096    2176    2716    2759  300118
20201229	
20201228	600399
20201225	600399  601777
20201224	600399  601777
20201223	923
20201222	
20201221	
20201218	
20201217	600179
20201216	600179
20201215	600179
20201214	
20201211	603808  300225
20201210	300225
20201209	
20201208	600179
20201207	
20201204	
20201203	
20201202	300062
20201201	300062
20201130	
20201127	
20201126	
20201125	
20201124	
20201123	
20201120	
20201119	
20201118	34
20201117	
20201116	300283
20201113	300064  300641
20201112	300469
20201111	
20201110	300314
20201109	
20201106	
20201105	300313
20201104	300313
20201103	300313
20201102	
20201030	
20201029	
20201028	300431
20201027	300431  300650
20201026	
20201023	600481    2151    2285
20201022	600481  603069    2151    2288    2625
20201021	603069     828    2151    2163    2625
20201020	603069     828    2151    2625  300405
20201019	300313
20201016	
20201015	
20201014	
20201013	
20201012	
20201009	
20200930	
20200929	300005
20200928	
20200925	
20200924	
20200923	
20200922	
20200921	
20200918	
20200917	
20200916	300404
20200915	
20200914	
20200911	
20200910	300023  300309
20200909	
20200908	603718    2640
20200907	2640
20200904	600794
20200903	
20200902	
20200901	
20200831	
20200828	
20200827	
20200826	
20200825	603069  603108  603608
20200824	603069
20200821	601020  603069  300090  300156
20200820	600069     698    2187  300090
20200819	600069     698  300090
20200818	600069
20200817	600069
20200814	600069  300358
20200813	600069
20200812	
20200811	603101
20200810	793   796  2187
20200807	600185  603488    2103
20200806	600185  600859     868    2103
20200805	600185
20200803	600981    2425  300063  300343
20200731	
20200730	2425  300343
20200729	
20200728	820    2425  300123
20200727	600198     820    2425
20200724	820     936    2425    2643  300097  300246
20200723	936    2187    2425  300097  300246  300494
20200722	936  2425
20200721	936  2425
20200720	600361    2707
20200717	600361     668
20200715	600185  600662    2612  300521
20200713	300521
20200710	600834
20200709	600834  300104
20200708	
20200707	
20200706	
20200703	
20200702	
20200701	
20200630	300104
20200629	
20200624	300104
20200623	
20200622	600816
20200619	
20200618	600107     564
20200617	600107
20200616	
20200615	2846
20200612	2846
20200611	
20200610	
20200609	
20200608	
20200605	
20200604	600978
20200602	
20200601	
20200529	
20200528	300526
20200527	
20200526	
20200525	
20200522	564
20200521	
20200520	603238    2706
20200519	600396  603208  603238  603338  603559    2706
20200518	603238  603338    2503
20200515	600579    2062  300391  300452  300607
20200514	600579    2062  300607
20200513	
20200512	
20200511	
20200508	
20200507	
20200506	600083
20200430	600083
20200429	600083
20200428	
20200427	
20200424	
20200423	
20200422	
20200421	
20200420	
20200417	
20200416	
20200415	
20200414	2411
20200413	2411    2688  300087  300391  300411
20200410	
20200409	
20200408	
20200407	
20200403	
20200402	
20200401	
20200331	
20200330	
20200327	
20200326	
20200325	
20200324	
20200323	
20200320	
20200319	600810      30    2255
20200318	603131     949    2402    2838  300261
20200317	603595  603601      34     652    2402  300261  300342
20200316	600136  600183  600651  603010  603595  603787      16    2301  300323  300328  300472  300507
20200313	600438  603598    2077    2255    2301
20200312	603429  603959    2255
20200311	600546  600876  603133  603138  603598  603787  603929  603959     927    2077    2273    2466    2733    2866  300097  300474
20200310	603009  603026  603133  603787  603929     927    2077    2137    2199    2273    2536    2580    2617    2631    2741  300128  300200  300319  300322  300435  300537  300566  300657
20200309	600260  600367  600438  600458  600552  600770  601519  603009  603026  603133  603186  603197  603208  603383  603611  603678  603787  603929      50    2012    2023    2077    2117    2169    2189    2199    2222    2273    2288    2369    2385    2405    2474    2570    2580    2585    2617    2618    2631    2669    2780    2869  300042  300057  300058  300085  300096  300128  300139  300200  300219  300258  300305  300319  300322  300352  300481  300493  300499  300537  300566  300579  300657  300663
20200305	
20200304	
20200303	
20200302	
20200228	300409
20200227	600186  300603
20200226	600186  300603
20200225	
20200224	
20200221	
20200220	955  300460
20200219	955
20200218	
20200217	
20200214	
20200213	
20200212	
20200211	
20200210	300472
20200207	
20200206	
20200205	
20200204	
20200203	
20200122	
20200121	
20200120	
20200117	
20200116	
20200115	300431
20200114	600485  300431
20200113	600485  600614    2071  300097
20200110	600485
20200109	600614     915
20200108	300468
20200107	300341
20200106	300341
20200103	300341  300566
20200102	300341  300566
20191231	600812     532    2492  300341  300438  300566
20191230	600812    2073    2256    2273    2492    2577  300046  300341  300438
20191227	600209    2156    2356    2713  300010  300341  300399  300567
20191226	2343    2356  300399
20191225	600965    2343    2356  300379
20191224	300341  300379
20191223	601231  300341  300379
20191220	601231  300341
20191219	600896  601231    2351    2761  300341
20191218	600896    2761
20191217	2351    2761  300223
20191216	600242    2351    2761  300223
20191213	2351  2486
20191212	300551
20191211	600599
20191210	
20191209	
20191206	
20191205	
20191204	
20191203	
20191202	603022  603318
20191129	532
20191128	600358  600677      68    2052
20191127	600146  600223  600677  600797    2716
20191126	600223  600592  600677    2716
20191125	600223  600592    2716
20191122	600223    2716
20191121	600223    2716
20191120	
20191119	
20191118	300089
20191115	
20191114	
20191113	
20191112	
20191111	
20191108	2680
20191107	2680
20191106	
20191105	
20191104	
20191101	
20191031	
20191030	
20191029	
20191028	
20191025	
20191024	
20191023	2018  2869
20191022	603023      21    2201
20191021	
20191018	
20191017	
20191016	2486    2853  300492
20191015	58
20191014	2552  300346  300581
20191011	2552
20191010	2552
20191009	
20191008	2463
20190930	300223
20190927	600146    2660
20190926	600095    2660  300502
20190925	600095    2256  300278
20190924	600152  600421  300074  300278  300338  300576
20190923	600152  600421  603999      14      45    2218  300154  300278  300340  300576
20190920	600152  600195  600821      14      21      58    2885    2886  300328  300420  300657
20190919	2122  300328
20190918	600146  600647
20190917	600856
20190916	21  2201
20190912	2201
20190911	2201
20190910	2201  2463
20190909	600018  600069  600666    2201  300526
20190906	2881
20190905	600666
20190904	600018  600666  300585
20190903	603501    2881  300585  300657
20190902	2881  300554  300585
20190830	300554  300585
20190829	2201    2881  300585
20190828	600812    2402    2881  300417  300585
20190827	603501    2241    2881  300417  300585
20190826	600195  600666  603501    2138    2241  300417  300585  300661
20190823	603429  603501    2241  300417  300661
20190822	603456  603501    2653
20190820	
20190819	603258
20190816	603258
20190815	
20190814	
20190813	
20190812	300210
20190809	912  300210
20190808	600095  300090
20190807	300090  300191
20190806	
20190805	
20190802	
20190801	
20190731	
20190730	
20190725	
20190724	
20190723	
20190722	
20190719	
20190718	
20190717	
20190716	
20190715	
20190712	
20190711	
20190709	300105
20190708	2481
20190705	2481
20190704	
20190703	
20190702	2089  2359
20190701	2089  2359
20190628	
20190528	
20190527	
20190524	
20190523	
20190522	
20190520	600847
20190517	
20190516	
20190515	
20190514	
20190513	
20190510	
20190509	
20190508	
20190507	600241  603029  603038    2718  300305  300530
20190506	600088
20190430	600088    2600  300265  300593
20190429	600078  600128  600190  600215  600250  600257  600262  600289  600301  600371  600461  600475  600488  600505  600537  600540  600576  600595  600618  600683  600706  600784  600791  600805  600843  600880  601518  601567  601595  601900  601908  603015  603020  603033  603050  603088  603099  603133  603177  603178  603186  603305  603335  603536  603556  603569  603603  603738  603933  603936  603991      17      32     570     913     978    2053    2058    2111    2211    2218    2220    2248    2272    2334    2339    2351    2361    2374    2452    2560    2578    2592    2637    2654    2671    2786    2788    2817    2849    2857  300040  300049  300138  300151  300208  300219  300264  300265  300277  300283  300286  300313  300330  300332  300341  300409  300421  300508  300512  300515  300521  300528  300540  300547  300557  300565  300592  300593  300617  300629  300652  300658  300660
20190426	600078  600103  600107  600127  600139  600215  600237  600241  600243  600246  600249  600257  600262  600272  600280  600287  600289  600293  600317  600319  600321  600327  600353  600356  600358  600371  600403  600416  600461  600462  600475  600488  600496  600520  600527  600550  600558  600562  600605  600617  600634  600647  600701  600714  600747  600768  600780  600784  600791  600819  600843  600847  600853  600857  600883  600889  600898  600961  600982  601188  601199  601500  601518  601566  601567  601595  601900  601908  603001  603020  603021  603029  603038  603040  603050  603067  603078  603088  603099  603100  603133  603139  603159  603186  603189  603199  603223  603239  603258  603269  603286  603298  603299  603316  603319  603320  603335  603358  603380  603388  603429  603488  603556  603567  603569  603580  603600  603615  603630  603633  603668  603677  603717  603738  603757  603797  603811  603818  603819  603838  603839  603855  603861  603869  603903  603908  603909  603918  603928  603933  603936  603955  603958  603988  603989  603991       5      32      35      49     403     428     430     502     504     523     526     545     552     561     573     585     589     612     719     782     798     892     959     972     978    2018    2021    2039    2053    2062    2096    2134    2144    2150    2154    2159    2160    2163    2164    2171    2204    2206    2209    2220    2224    2246    2260    2291    2306    2324    2331    2350    2351    2360    2361    2363    2374    2375    2378    2379    2394    2420    2438    2453    2469    2484    2494    2540    2541    2559    2560    2574    2578    2582    2587    2592    2598    2604    2609    2612    2613    2616    2620    2623    2633    2646    2651    2654    2663    2678    2685    2686    2691    2706    2718    2724    2732    2735    2738    2743    2753    2771    2772    2791    2801    2817    2818    2820    2823    2829    2843    2850    2853    2857    2860    2861    2881    2882  300010  300013  300019  300023  300029  300049  300062  300084  300095  300111  300138  300143  300150  300151  300154  300160  300163  300167  300179  300190  300195  300201  300208  300209  300215  300218  300219  300224  300237  300243  300246  300264  300283  300289  300293  300298  300305  300306  300314  300318  300329  300330  300354  300363  300371  300381  300398  300402  300407  300419  300436  300455  300460  300473  300485  300486  300491  300499  300505  300507  300515  300516  300517  300518  300521  300526  300528  300533  300541  300546  300547  300549  300557  300559  300563  300565  300571  300576  300581  300585  300591  300592  300600  300605  300606  300610  300619  300621  300622  300625  300626  300629  300640  300641  300642  300643  300649  300650  300656  300660  300670  300671  300681
20190424	600321  600408  600517  600538  603022  603023  603998     958    2021    2259    2333    2423    2616  300062
20190423	600112  600169  600255  600321  600408  600517  600538  600599  600608  600643  600712  600870  600889  603023  603111  603197  603239  603286  603456  603580  603633  603656  603828  603988  603998      10      30     751     897     939     972    2072    2164    2199    2200    2207    2259    2296    2363    2378    2420    2423    2587    2591    2613    2616    2645    2651    2663    2724    2771    2819  300042  300062  300155  300195  300211  300216  300218  300260  300270  300279  300293  300305  300320  300437  300441  300453  300478  300491  300501  300530  300555  300586  300660  300680
20190422	600071  600238  600408  600870  603023  603197  603200  603239  603656  603703  603828  603990  603998     815    2199    2207    2587    2595    2613    2675    2771    2819  300305  300437  300478  300511
20190419	600074  600090  600097  600257  600272  600321  600333  600371  600421  600439  600467  600538  600576  600579  600586  600599  600610  600628  600629  600675  600753  600784  600824  600843  601177  601991  603012  603039  603058  603078  603111  603177  603197  603200  603239  603258  603299  603339  603358  603380  603456  603508  603520  603556  603558  603566  603595  603633  603656  603658  603667  603703  603728  603768  603828  603868  603901  603920  603928  603985  603989      10      20      35     426     545     702     710     767     815     863     889     892     968     972    2037    2112    2120    2133    2160    2193    2199    2201    2209    2248    2270    2290    2330    2351    2403    2420    2435    2452    2486    2543    2551    2559    2563    2568    2577    2595    2613    2616    2632    2637    2651    2652    2667    2675    2685    2696    2762    2763    2771    2776    2785    2823    2838    2841    2850    2876  300069  300094  300120  300141  300151  300193  300195  300209  300210  300257  300272  300277  300283  300286  300293  300298  300314  300318  300360  300363  300428  300437  300443  300478  300482  300484  300501  300503  300511  300521  300551  300569  300576  300617  300619  300625  300629  300655  300656  300660  300661  300675
20190418	600610  600687  601519    2290    2750
20190417	600610
20190416	600141  600160  600230  600295  600313  600352  600532  600707  600711  600810  600881  601003  601208  601969  603058  603098  603165  603268  603416      38      60     426     488     584     681     739     837     933     973    2045    2092    2111    2262    2314    2348    2365    2378    2387    2588    2632    2672    2838    2842  300107  300256  300281  300298  300314  300388  300452  300463  300477  300482  300512  300532  300585  300618  300633  300642  300655
20190415	600532  600707  601208  603098  603165  603383  603416     681    2045    2092    2387    2399    2470    2885  300298  300395  300512  300566  300575  300655
20190412	600707  603383  603738     158
20190411	600146  603383    2118
20190410	409
20190403	
20190329	600462    2417
20190328	600242  600462
20190326	600080  600128  600218  600290  600311  600651  600652  600698  603196     638     760    2072    2231    2354    2708    2761    2875  300023  300087  300090  300216  300547
20190322	600165  600218  600242  600311  600462  600652  601208  603042  603196  603389      23     518     622     760     971    2175    2231    2387    2567    2664    2692    2761    2806    2870  300087  300148  300175  300313  300370  300514  300545
20190321	600218  600311  600462  603389     622     971    2387    2692    2761    2806  300087  300175  300370  300538  300675
20190319	600165  600462  600532     622    2089    2420  300538  300582
20190318	600247  600462  603239  603986    2112    2518    2709  300278  300538  300582
20190315	600186  600375  600462  600568  603986      68     517     663     911    2030    2143    2292    2329    2374    2476    2488    2519    2622  300085  300100  300216  300266  300275  300278  300279  300287  300379  300419  300582  300672
20190314	600107  600240  600621  601878  601881  603239     416     758     780     807    2143    2420    2501    2622  300001  300160  300266  300278
20190313	600331  600614  603239    2356    2519
20190312	600331  600792    2356
20190311	600061  600331  600446  600816     563    2270    2356    2423    2870  300033  300313  300612
20190307	2356  300370
20190306	
20190305	
20190304	
20190301	603986
20190227	600604  600783  600825  603986    2192    2836  300013  300085
20190226	600604    2192  300612
20190225	506   859  2192
20190222	963    2192    2458  300003
20190221	2262  300003
20190220	
20190219	
20190218	
20190215	
20190214	600080
20190213	2243
20190212	2243
20190211	2243
20190201	2243
20190131	
20190130	
20190129	
20190128	
20190125	
20190124	
20190123	
20190122	
20190121	2243
20190118	
20190117	600831    2017
20190116	
20190115	
20190114	601700    2017
20190111	601700    2017
20190110	18
20190109	18
20190108	
20190107	
20190104	2288
20190103	2288
20190102	
20181228	
20181227	
20181226	
20181221	
20181220	
20181219	
20181218	
20181217	600604    2708
20181214	600604    2708
20181213	600053  600604  600695
20181212	600695
20181211	600695
20181210	
20181207	603718     622    2054
20181206	2054
20181205	
20181204	
20181203	600280
20181130	
20181129	
20181128	
20181127	
20181126	61  300145
20181123	61  300018  300145
20181122	533  300018
20181121	600319  600738  600978     727     892    2326  300405
20181120	2435  300279
20181113	
20181112	
20181109	
20181108	600826
20181107	
20181106	
20181105	
20181102	
20181101	
20181031	
20181030	
20181029	
20181026	
20181025	603399
20181024	
20181023	2278  300490
20181022	
20181019	
20181018	
20181017	
20181016	
20181015	603677
20181012	
20181011	603111
20181010	
20181009	
20181008	
20180928	2664
20180927	2664
20180926	
20180925	
20180921	
20180920	
20180919	
20180918	
20180917	
20180914	
20180913	2278
20180912	2278
20180911	
20180910	
20180907	2504
20180906	600679     971    2504
20180905	600779    2504
20180904	2504
20180903	
20180831	
20180830	2278
20180829	
20180828	
20180827	2278
20180824	636  2333  2504
20180823	636
20180822	
20180821	
20180820	
20180817	
20180816	
20180815	
20180814	
20180813	
20180810	
20180809	2211
20180808	2211
20180807	
20180806	600679
20180803	
20180802	
20180801	
20180731	2193
20180730	300471  300539  300565
20180727	2211
20180726	2828  300534  300604
20180725	300048
20180724	
20180723	
20180720	
20180719	
20180718	
20180717	
20180716	2194  300162
20180713	300162
20180712	
20180711	
20180710	
20180709	
20180706	300107
20180705	
20180704	
20180703	
20180702	
20180629	
20180628	
20180627	
20180626	
20180625	
20180622	
20180621	
20180620	
20180619	2865  300168
20180615	
20180614	
20180613	
20180612	603798
20180611	
20180608	300487
20180607	300487
20180606	
20180605	
20180604	
20180601	
20180531	
20180530	
20180529	2320  300663
20180528	
20180525	300487
20180524	300487
20180523	
20180522	
20180521	
20180518	
20180517	
20180516	
20180515	
20180514	
20180511	2137
20180510	
20180509	
20180508	
20180507	
20180504	
20180503	603636
20180502	603336
20180427	
20180426	
20180425	
20180424	2629
20180423	
20180420	676  2320
20180419	
20180418	
20180417	603269
20180416	603269
20180413	
20180412	
20180411	
20180410	
20180409	
20180404	603828
20180403	600018  600421
20180402	600381  600421     151
20180330	600120  600247  600421  600505  600895  603901     532    2296    2452    2733    2795    2813
20180329	
20180328	
20180327	600018
20180326	600018
20180323	
20180322	
20180321	
20180320	
20180319	600018  603988
20180316	
20180315	543
20180313	2760
20180312	
20180309	
20180308	
20180307	
20180306	
20180305	
20180301	2146  2760
20180228	601155    2146
20180227	600048  600340  601155    2146
20180226	601155
20180223	603286
20180222	603286
20180213	2863
20180212	
20180209	
20180208	
20180207	
20180206	
20180205	
20180202	
20180201	
20180131	
20180130	
20180129	
20180126	
20180125	603168
20180124	600520
20180123	
20180122	
20180119	
20180118	
20180117	
20180116	603058
20180115	603058
20180112	603058     816
20180111	600208     600216     603799     789     2001
20180110	600208     23     816     300645
